time,h_sigma,cycle,spot,dh_fit_dx,delta_time,rms_misfit,segment_id,dh_fit_dy,w_surface_window_final,n_fit_photons,rgt,pflags,h_mean,distance,gt,geometry,lon,lat,x,y,snow_depth,geometry_2
45:31.2,0.134694147,11,1,-0.378240014,104039131.2,0.564791193,246156,0,9.664490298,21,387,0,955.6770306,4936321.801,60,POINT (-122.08359717121212 44.345168148458434),-122.0835972,44.34516815,573044.5739,4910619.393,-0.434907837,
45:31.2,0.061910667,11,3,0.280157643,104039131.2,0.2966774,246156,0,7.170149673,23,387,0,1296.509733,4936321.801,40,POINT (-122.12357379321746 44.34239272220132),-122.1235738,44.34239272,569861.4101,4910276.264,,
45:31.2,0.045348879,11,1,-0.251606387,104039131.2,0.286241789,246157,0,6.445045033,41,387,0,950.6342453,4936336.842,60,POINT (-122.08361617525631 44.34530282601349),-122.0836162,44.34530283,573042.8919,4910634.336,0.899931363,
45:30.9,0.196483567,11,2,0.284358915,104039130.9,0.6228503,246157,0,7.276897423,12,387,0,959.5530266,4936336.842,50,POINT (-122.0846937075118 44.34522809654325),-122.0846937,44.3452281,572957.0967,4910625.076,-0.875012987,
45:31.2,0.082231625,11,3,0.206440947,104039131.2,0.401670109,246157,0,5.299650205,26,387,0,1300.031222,4936336.842,40,POINT (-122.12359157178969 44.342527493212245),-122.1235916,44.34252749,569859.8329,4910291.219,,
45:31.2,0.095784697,11,1,-0.302905452,104039131.2,0.673192226,246158,0,7.748262856,50,387,0,946.1367939,4936351.883,60,POINT (-122.08363494631708 44.34543752075212),-122.0836349,44.34543752,573041.2284,4910649.28,0.033583403,
45:31.3,0.086383108,11,3,0.079101229,104039131.3,0.414213382,246158,0,3.241157465,23,387,0,1302.22476,4936351.883,40,POINT (-122.12360964719699 44.342662241424854),-122.1236096,44.34266224,569858.2321,4910306.17,,
45:31.2,0.059316081,11,1,-0.025721026,104039131.2,0.322115046,246158,0,3,33,387,0,943.0386735,4936366.923,60,POINT (-122.0836533558833 44.34557224495367),-122.0836534,44.34557224,573039.5937,4910664.228,-1.065696587,
45:31.3,0.074531746,11,3,0.014952146,104039131.3,0.348098283,246158,0,3,22,387,0,1302.91605,4936366.923,40,POINT (-122.1236280555365 44.34279696936768),-122.1236281,44.34279697,569856.6047,4910321.12,,
45:31.2,0.099608415,11,1,0.173587224,104039131.2,0.398368329,246159,0,4.468523229,18,387,0,944.8666432,4936381.923,60,POINT (-122.08367085179938 44.3457066623432),-122.0836709,44.34570666,573038.0323,4910679.143,-1.057978409,
45:31.3,0.058408629,11,3,0.005544906,104039131.3,0.329671696,246159,0,3,48,387,0,1303.051584,4936381.923,40,POINT (-122.12364650906684 44.342931326876574),-122.1236465,44.34293133,569854.9742,4910336.028,,
45:31.2,0.096837607,11,1,0.253606937,104039131.2,0.364476178,246160,0,6.495830676,15,387,0,948.0483338,4936396.964,60,POINT (-122.08368816878148 44.345841456990634),-122.0836882,44.34584146,573036.4846,4910694.1,-2.751959194,
45:31.3,0.055340697,11,3,0.130664553,104039131.3,0.437157356,246160,0,3.387608425,63,387,0,1303.953636,4936396.964,40,POINT (-122.12366479079243 44.34306606204977),-122.1236648,44.34306606,569853.3569,4910350.978,,
45:31.2,0.120388402,11,1,0.307620232,104039131.2,0.536028381,246161,0,7.868120365,20,387,0,952.4906041,4936412.005,60,POINT (-122.0837052324527 44.34597626868055),-122.0837052,44.34597627,573034.9571,4910709.059,-2.666927591,
45:31.3,0.050646686,11,3,0.149418139,104039131.3,0.323201294,246161,0,3.85893309,42,387,0,1306.119073,4936412.005,40,POINT (-122.12368276261127 44.34320081716055),-122.1236828,44.34320082,569851.7644,4910365.93,,
45:31.3,0.048400641,11,3,0.11288235,104039131.3,0.281430222,246161,0,3,34,387,0,1308.084561,4936427.046,40,POINT (-122.12370075050126 44.34333557601014),-122.1237008,44.34333558,569850.1705,4910380.883,,
45:31.3,0.040766507,11,3,0.086701029,104039131.3,0.249844997,246162,0,3,38,387,0,1309.570075,4936442.046,40,POINT (-122.12371875670671 44.34346996412981),-122.1237188,44.34346996,569848.5756,4910395.795,,
45:31.3,0.048057296,11,3,0.108629281,104039131.3,0.235337095,246163,0,3,33,387,0,1310.980897,4936457.087,40,POINT (-122.12373680341034 44.34360471364253),-122.1237368,44.34360471,569846.9771,4910410.747,,
45:31.3,0.241771352,11,1,0.49002734,104039131.3,0.76027604,246164,0,12.51065441,10,387,0,977.489766,4936472.128,60,POINT (-122.08377243823409 44.34651523028079),-122.0837724,44.34651523,573028.9311,4910768.864,-1.406962564,
45:31.3,0.07390129,11,3,0.105081479,104039131.3,0.273676354,246163,0,3,17,387,0,1312.51632,4936472.128,40,POINT (-122.12375477511381 44.34373946668166),-122.1237548,44.34373947,569845.3846,4910425.699,,
45:31.3,0.221303597,11,1,0.505298727,104039131.3,0.697687561,246164,0,12.89962324,10,387,0,984.9788693,4936487.169,60,POINT (-122.08378915965335 44.346650069981685),-122.0837892,44.34665007,573027.4309,4910783.827,-2.13526641,
45:31.3,0.062544698,11,3,0.11523426,104039131.3,0.238608799,246164,0,3.001441863,34,387,0,1314.09129,4936487.169,40,POINT (-122.12377272934216 44.34387423154767),-122.1237727,44.34387423,569843.7934,4910440.653,,
45:31.3,0.124454508,11,1,0.326547436,104039131.3,0.435295124,246165,0,8.349388139,14,387,0,991.256835,4936502.169,60,POINT (-122.0838061284091 44.34678452250742),-122.0838061,44.34678452,573025.9114,4910798.746,-2.528016097,
45:31.3,0.027238306,11,3,0.099506146,104039131.3,0.240421645,246165,0,3,85,387,0,1315.691613,4936502.169,40,POINT (-122.12379057959801 44.34400862922919),-122.1237906,44.34400863,569842.211,4910455.566,,
45:31.3,0.161476177,11,1,0.269833847,104039131.3,0.508700374,246166,0,6.907888724,12,387,0,995.9729666,4936517.21,60,POINT (-122.08382351157675 44.34691931566298),-122.0838235,44.34691932,573024.3585,4910813.702,-2.34533177,
45:31.3,0.034949094,11,3,0.05335426,104039131.3,0.296252255,246166,0,3,87,387,0,1316.810281,4936517.21,40,POINT (-122.12380853720558 44.34414338480977),-122.1238085,44.34414338,569840.6196,4910470.519,,
45:31.3,0.064402283,11,3,0.136827223,104039131.3,0.460646238,246167,0,3.542287987,54,387,0,1318.434772,4936532.251,40,POINT (-122.12382639317056 44.34427814748516),-122.1238264,44.34427815,569839.0363,4910485.472,,
45:31.3,0.059673909,11,3,0.169929823,104039131.3,0.348368984,246167,0,4.376155741,35,387,0,1320.698858,4936547.292,40,POINT (-122.1238441221946 44.344412924812346),-122.1238441,44.34441292,569837.4631,4910500.427,,
45:31.3,0.04327924,11,3,0.118739567,104039131.3,0.24616972,246168,0,3.089005643,38,387,0,1322.819668,4936562.292,40,POINT (-122.12386179247441 44.34454733738302),-122.1238618,44.34454734,569835.8951,4910515.342,,
45:31.3,0.047449905,11,3,0.164596979,104039131.3,0.326920997,246169,0,4.241545297,48,387,0,1324.923655,4936577.333,40,POINT (-122.12387947022779 44.34468211413849),-122.1238795,44.34468211,569834.326,4910530.297,,
45:31.3,0.046946138,11,3,0.204213052,104039131.3,0.285397515,246170,0,5.243222535,37,387,0,1327.614759,4936592.374,40,POINT (-122.12389698531965 44.344816901771054),-122.123897,44.3448169,569832.7698,4910545.254,,
45:31.3,0.039428432,11,3,0.196060473,104039131.3,0.254446991,246170,0,5.036809187,44,387,0,1330.682524,4936607.415,40,POINT (-122.12391437042724 44.34495170314152),-122.1239144,44.3449517,569831.2241,4910560.212,,
45:31.3,0.07227845,11,3,0.224104787,104039131.3,0.341535161,246171,0,5.747303953,39,387,0,1333.94102,4936622.415,40,POINT (-122.12393162659478 44.345086138335546),-122.1239316,44.34508614,569829.689,4910575.13,,
45:31.3,0.065366113,11,3,0.271920935,104039131.3,0.316403737,246172,0,6.960902079,24,387,0,1338.039669,4936637.456,40,POINT (-122.12394870504622 44.34522095807567),-122.1239487,44.34522096,569828.1676,4910590.09,,
45:31.3,0.093379617,11,3,0.43610999,104039131.3,0.548454752,246173,0,11.13760854,35,387,0,1343.578287,4936652.496,40,POINT (-122.1239654783175 44.34535579933238),-122.1239655,44.3453558,569826.6706,4910605.054,,
45:31.3,0.080352141,11,1,-0.054599881,104039131.3,0.282006254,246173,0,3,15,387,0,990.8507562,4936667.537,60,POINT (-122.08400698461395 44.34826582860881),-122.084007,44.34826583,573008.0631,4910963.103,-2.365796526,
45:31.3,0.114529295,11,3,0.45815182,104039131.3,0.514162548,246173,0,11.69886792,27,387,0,1350.225684,4936667.537,40,POINT (-122.12398196858373 44.34549065996321),-122.123982,44.34549066,569825.1961,4910620.019,,
45:31.3,0.107871665,11,3,0.409442271,104039131.3,0.484237227,246174,0,10.45867435,23,387,0,1356.614871,4936682.537,40,POINT (-122.12399831026677 44.3456251651096),-122.1239983,44.34562517,569823.7339,4910634.945,,
45:31.3,0.157752102,11,3,0.355071781,104039131.3,0.786598242,246175,0,9.074961444,27,387,0,1362.190647,4936697.578,40,POINT (-122.1240148493642 44.34576002300294),-122.1240148,44.34576002,569822.2555,4910649.911,,
45:31.3,0.07430074,11,1,-0.119432474,104039131.3,0.234740179,246176,0,3.10632697,10,387,0,985.5348712,4936712.619,60,POINT (-122.08406277279693 44.34866958239592),-122.0840628,44.34866958,573003.1154,4911007.9,-2.058634698,
45:31.3,0.118096128,11,3,0.442271604,104039131.3,0.557004706,246176,0,11.29449595,23,387,0,1367.776058,4936712.619,40,POINT (-122.12403140765528 44.34589487535385),-122.1240314,44.34589488,569820.7756,4910664.875,,
45:31.3,0.094887708,11,3,0.384423032,104039131.3,0.452696243,246176,0,9.821846316,23,387,0,1373.934931,4936727.66,40,POINT (-122.124047884415 44.346029736001086),-122.1240479,44.34602974,569819.3022,4910679.841,,
45:31.3,0.083368557,11,1,-0.156397599,104039131.3,0.263633684,246177,0,4.034758579,10,387,0,981.0254729,4936742.66,60,POINT (-122.08410005218089 44.3489386227504),-122.0841001,44.34893862,572999.8102,4911037.751,-2.447061301,
45:31.3,0.144851996,11,3,0.391272349,104039131.3,0.57520231,246177,0,9.99617089,16,387,0,1379.769802,4936742.66,40,POINT (-122.1240644360441 44.346164225846664),-122.1240644,44.34616423,569817.8233,4910694.765,,
45:31.0,0.136731216,11,2,-0.243523914,104039131,0.473635056,246178,0,6.239902635,12,387,0,1014.112473,4936757.701,50,POINT (-122.08519492079864 44.3489986978562),-122.0851949,44.3489987,572912.4714,4911043.449,-0.185623133,
45:31.3,0.168765484,11,3,0.219993238,104039131.3,0.519903227,246178,0,5.643065781,10,387,0,1384.232382,4936757.701,40,POINT (-122.12408139775499 44.34629905325271),-122.1240814,44.34629905,569816.3112,4910709.727,,
45:31.0,0.147483729,11,2,-0.364536383,104039131,0.515825681,246179,0,9.315774322,14,387,0,1010.120272,4936772.742,50,POINT (-122.085213376344 44.34913341539172),-122.0852134,44.34913342,572910.8334,4911058.396,0.278597554,
45:31.3,0.117859517,11,3,0.32158496,104039131.3,0.407089711,246179,0,8.22319015,12,387,0,1388.226153,4936772.742,40,POINT (-122.12409852542301 44.346433869551824),-122.1240985,44.34643387,569814.786,4910724.687,,
45:31.3,0.133859896,11,3,0.430575292,104039131.3,0.596295258,246179,0,10.99668943,20,387,0,1394.281724,4936787.783,40,POINT (-122.12411531808367 44.346568712150486),-122.1241153,44.34656871,569813.2875,4910739.65,,
45:31.3,0.232394442,11,3,0.348193828,104039131.3,0.806909549,246180,0,8.899980212,15,387,0,1399.824845,4936802.783,40,POINT (-122.12413225936396 44.34670317079289),-122.1241323,44.34670317,569811.7776,4910754.571,,
45:31.0,0.290945405,11,2,-0.295828407,104039131,0.720697193,246181,0,8.017782518,10,387,0,995.5623837,4936817.824,50,POINT (-122.08526889904155 44.349537189951704),-122.0852689,44.34953719,572905.9075,4911103.196,-0.248651474,
45:31.3,0.083143632,11,3,0.131945112,104039131.3,0.297700517,246182,0,3.4197312,16,387,0,1406.606085,4936832.865,40,POINT (-122.1241675924216 44.34697272870509),-122.1241676,44.34697273,569808.6414,4910784.482,,
45:31.3,0.195406407,11,1,-0.4552708,104039131.3,0.560053477,246183,0,11.62550298,10,387,0,947.4205353,4936862.906,60,POINT (-122.0842502636413 44.35001545556369),-122.0842503,44.35001546,572986.5014,4911157.226,-3.803768947,
45:31.3,0.168451653,11,3,0.237892076,104039131.3,0.508216062,246183,0,6.096998438,10,387,0,1413.088905,4936862.906,40,POINT (-122.12420320489609 44.34724190043),-122.1242032,44.3472419,569805.4834,4910814.35,,
45:31.3,0.084319891,11,3,0.182537994,104039131.3,0.311991012,246184,0,4.694724004,14,387,0,1416.031938,4936877.947,40,POINT (-122.1242210296227 44.34737666336617),-122.124221,44.34737666,569803.9027,4910829.303,,
45:31.3,0.06618236,11,3,0.252635944,104039131.3,0.325676598,246185,0,6.471180754,28,387,0,1419.39731,4936892.987,40,POINT (-122.12423868075086 44.34751144168383),-122.1242387,44.34751144,569802.3359,4910844.259,,
45:31.3,0.060429245,11,3,0.237374794,104039131.3,0.363125718,246185,0,6.083874429,37,387,0,1423.179039,4936908.028,40,POINT (-122.12425613956745 44.3476462360981),-122.1242561,44.34764624,569800.7843,4910859.216,,
45:31.3,0.153154949,11,1,0.080633401,104039131.3,0.622915966,246187,0,4.194901841,18,387,0,914.7682506,4936938.069,60,POINT (-122.08434295232152 44.35068864505315),-122.084343,44.35068865,572978.2786,4911231.918,-1.111937338,
45:31.3,0.07426114,11,3,0.212983148,104039131.3,0.253243226,246187,0,5.465395708,13,387,0,1430.549467,4936938.069,40,POINT (-122.12429070178842 44.34791547882227),-122.1242907,44.34791548,569797.71,4910889.093,,
45:31.3,0.06717124,11,3,0.198110382,104039131.3,0.271639527,246188,0,5.088699051,18,387,0,1433.675979,4936953.11,40,POINT (-122.12430786900372 44.34805029329279),-122.1243079,44.34805029,569796.1817,4910904.053,,
45:31.3,0.102090709,11,3,0.304972849,104039131.3,0.425763331,246188,0,7.8008181,20,387,0,1437.18919,4936968.151,40,POINT (-122.12432455126702 44.348185138136486),-122.1243246,44.34818514,569794.6921,4910919.016,,
45:31.3,0.081796118,11,3,0.286223548,104039131.3,0.367092856,246189,0,7.324278421,21,387,0,1441.607096,4936983.151,40,POINT (-122.12434085133067 44.348319646211145),-122.1243409,44.34831965,569793.2332,4910933.943,,
45:31.3,0.064614521,11,3,0.304325858,104039131.3,0.310805933,246190,0,7.784370725,26,387,0,1445.921606,4936998.192,40,POINT (-122.12435716462916 44.348454519425786),-122.1243572,44.34845452,569791.773,4910948.91,,
45:31.3,0.101571775,11,3,0.259069011,104039131.3,0.422760039,246190,0,6.634507845,22,387,0,1450.107049,4937013.233,40,POINT (-122.12437348790307 44.348589392858756),-122.1243735,44.34858939,569790.3119,4910963.877,,
45:31.3,0.130589288,11,3,0.25888008,104039131.3,0.469322168,246191,0,6.629710621,13,387,0,1453.923161,4937028.274,40,POINT (-122.12438992090348 44.34872425639118),-122.1243899,44.34872426,569788.8421,4910978.843,,
45:31.4,0.147702671,11,3,0.320235892,104039131.4,0.609304794,246193,0,8.18888461,18,387,0,1464.122505,4937058.315,40,POINT (-122.12442244182091 44.348993638508425),-122.1244224,44.34899364,569785.9304,4911008.737,,
45:31.4,0.134268147,11,3,0.234205916,104039131.4,0.538532306,246194,0,6.003482838,17,387,0,1468.235732,4937073.356,40,POINT (-122.12443910129515 44.34912848763159),-122.1244391,44.34912849,569784.4426,4911023.701,,
45:31.4,0.066979949,11,3,0.208956112,104039131.4,0.266750265,246195,0,5.363363548,16,387,0,1474.307195,4937103.397,40,POINT (-122.12447341358445 44.34939775030155),-122.1244734,44.34939775,569781.3883,4911053.58,,
45:31.4,0.073737075,11,3,0.161483507,104039131.4,0.312826852,246196,0,4.162997131,18,387,0,1477.178074,4937118.438,40,POINT (-122.12449106651384 44.34953252615095),-122.1244911,44.34953253,569779.8214,4911068.536,,
45:31.4,0.07145334,11,3,0.112711812,104039131.4,0.309862547,246197,0,3,19,387,0,1479.093448,4937133.479,40,POINT (-122.12450909353468 44.34966727987115),-122.1245091,44.34966728,569778.2247,4911083.488,,
45:31.4,0.081651513,11,3,0.032601874,104039131.4,0.396819603,246197,0,3,25,387,0,1480.109943,4937148.519,40,POINT (-122.12452740777547 44.3498020167958),-122.1245274,44.34980202,569776.6052,4911098.438,,
45:31.4,0.103927765,11,3,-0.071743514,104039131.4,0.505772641,246198,0,4.117179689,24,387,0,1479.975849,4937163.519,40,POINT (-122.12454599221567 44.349936361207405),-122.124546,44.34993636,569774.9646,4911113.345,,
45:31.4,0.080249974,11,3,-0.234952959,104039131.4,0.402322729,246199,0,6.022433639,27,387,0,1477.657413,4937178.56,40,POINT (-122.12456514737782 44.35007103470102),-122.1245651,44.35007103,569773.2781,4911128.287,,
45:31.4,0.077023933,11,3,-0.316060211,104039131.4,0.485954207,246200,0,8.082706007,40,387,0,1473.550859,4937193.601,40,POINT (-122.12458470315211 44.350205682311746),-122.1245847,44.35020568,569771.5597,4911143.227,,
45:31.4,0.086839162,11,3,-0.376338196,104039131.4,0.470097039,246200,0,9.616091629,34,387,0,1468.374352,4937208.642,40,POINT (-122.1246044857329 44.35034031670984),-122.1246045,44.35034032,569769.8233,4911158.164,,
45:31.4,0.210240507,11,1,0.275481852,104039131.4,0.561010018,246201,0,7.051358851,14,387,0,1011.362325,4937223.642,60,POINT (-122.08467546279205 44.3532476970483),-122.0846755,44.3532477,572948.6026,4911515.869,-1.352518636,
45:31.4,0.062513498,11,3,-0.324297486,104039131.4,0.352998255,246201,0,8.292169605,32,387,0,1463.200048,4937223.642,40,POINT (-122.12462420617706 44.35047458427495),-122.1246242,44.35047458,569768.0922,4911173.061,,
45:31.4,0.167284199,11,1,0.393050726,104039131.4,0.640745431,246202,0,10.04143495,15,387,0,1016.097501,4937238.683,60,POINT (-122.08469356249118 44.35338243915426),-122.0846936,44.35338244,572946.9929,4911530.819,-0.913729753,
45:31.4,0.070529428,11,3,-0.343706795,104039131.4,0.373707597,246202,0,8.785834859,30,387,0,1458.195273,4937238.683,40,POINT (-122.1246438672562 44.350609222748005),-122.1246439,44.35060922,569766.3655,4911187.999,,
45:31.1,0.156131117,11,2,0.152660038,104039131.1,0.538731193,246243,0,4.573705039,12,387,0,1305.532163,4938065.361,50,POINT (-122.08672535231963 44.360716254604725),-122.0867254,44.36071625,572775.9868,4912343.617,0.247129227,
45:31.5,0.094482576,11,1,0.468328687,104039131.5,0.406495746,246254,0,11.95803087,19,387,0,1362.411611,4938290.852,60,POINT (-122.08590824506193 44.36281175405885),-122.0859082,44.36281175,572838.5031,4912577.101,-3.403696578,
45:31.5,0.204597773,11,1,0.728058722,104039131.5,0.987047571,246255,0,18.57556783,24,387,0,1371.765723,4938305.852,60,POINT (-122.08592472796907 44.36294623863069),-122.0859247,44.36294624,572837.023,4912592.024,-3.384057673,
45:31.5,0.272993631,11,1,0.749003644,104039131.5,0.931418768,246256,0,19.10938188,17,387,0,1383.014645,4938320.892,60,POINT (-122.08594107808253 44.36308110224498),-122.0859411,44.3630811,572835.5531,4912606.99,-4.320926467,
45:31.5,0.251352352,11,1,0.922649096,104039131.5,0.830936218,246257,0,23.5354993,15,387,0,1395.228578,4938335.933,60,POINT (-122.0859573084899 44.36321597364211),-122.0859573,44.36321597,572834.0927,4912621.956,-4.546323901,
45:31.5,0.209649521,11,1,0.767036159,104039131.5,0.861368515,246257,0,19.568981,17,387,0,1407.911439,4938350.974,60,POINT (-122.08597368101921 44.36335083484414),-122.0859737,44.36335083,572832.6209,4912636.921,-3.502013399,
45:31.5,0.356250369,11,1,0.56670933,104039131.5,1.251544114,246258,0,14.46402322,14,387,0,1418.822719,4938365.974,60,POINT (-122.08599047052954 44.3634852989563),-122.0859905,44.3634853,572831.1165,4912651.842,-2.696201919,
45:31.2,0.131191172,11,2,0.158026278,104039131.2,0.381706686,246259,0,4.075814887,12,387,0,1391.293175,4938381.015,50,POINT (-122.08709494957128 44.36354472895337),-122.0870949,44.36354473,572743.0344,4912657.462,0.278037895,
45:31.5,0.161175041,11,1,0.468729374,104039131.5,0.705393743,246259,0,11.96823502,20,387,0,1427.108394,4938381.015,60,POINT (-122.08600770826901 44.36362010129418),-122.0860077,44.3636201,572829.5759,4912666.8,-3.065800811,
